"UNIT";"INDIC_TO";"NACE_R2";"GEO";"FREQ";"obsTime";"obsValue";"OBS_STATUS";"OBS_FLAG"
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"2000";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"1999";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"1998";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"1997";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"1996";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"1995";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"1994";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"1993";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"1992";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"1991";NA;"na";NA
"PCH_PRE";"A001";"I551-I553";"ITH3";"A";"1990";NA;"na";NA
